artist,reviewauthor,score,releaseyear,recordlabel,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
OTHER,Cameron Cook,7.2,2017.0,OTHER,Electronic,0.3663099999999999,0.20395,5.25,-22.5425,0.060045,0.80595,0.918,0.118115,0.140015,114.6816
Bruce Springsteen,OTHER,8.0,2018.0,Columbia,Rock,0.5172,0.245665,6.1,-18.6095,0.59577,0.7679,4.02e-05,0.5421,0.33245,131.50155
OTHER,Ian Cohen,8.5,2013.0,Mexican Summer,Electronic,0.7786,0.476,9.0,-10.921,0.15606,0.2559,4.7200000000000004e-07,0.176,0.3374,154.2182
OTHER,Joe Tangari,7.4,2003.0,OTHER,Rock,0.649642857,0.309285714,3.928571429,-11.09178571,0.067742857,0.771642857,9.27e-05,0.156221429,0.587357143,119.3654286
OTHER,Jason Nickey,7.2,2002.0,OTHER,Rock,0.5734,0.7159,6.4,-7.1321,0.04056,0.26383,0.18398532,0.13551,0.298,129.2239
OTHER,Andrew Ryce,5.9,2012.0,Columbia,Electronic,0.7300909090000001,0.7199090909999999,4.090909091,-5.748181818,0.0368,0.0259399999999999,0.210409091,0.145545455,0.654181818,125.7302727
OTHER,David Raposa,8.3,2007.0,OTHER,Rock,0.606363636,0.565454545,6.090909091,-7.554909091,0.043372727,0.621454545,1.98e-05,0.154136364,0.663727273,112.7234545
OTHER,Laura Snapes,8.9,2019.0,none,Rock,0.389363636,0.486818182,6.0,-9.496909091,0.039518182,0.157709091,0.164547364,0.143509091,0.223,113.9929091
OTHER,Rob Mitchum,5.7,2002.0,Arena Rock,Electronic,0.464157895,0.6155,3.578947368,-10.30842105,0.057821053,0.796105263,0.486100053,0.193010526,0.602368421,130.798
OTHER,David Drake,7.6,2008.0,Self-released,Rap,0.5926875,0.80175,4.5,-6.0131875,0.31175,0.22756875,6.440000000000002e-08,0.21786875,0.6115,103.232625
OTHER,Paul Thompson,7.9,2010.0,Matador,Electronic,0.480307692,0.8307692309999999,5.615384615,-4.998076923,0.092738462,0.054418315,0.042887958,0.149938462,0.5297692310000001,137.2425385
OTHER,Adam Moerder,4.5,2007.0,OTHER,Folk/Country,0.629,0.296333333,8.0,-9.82275,0.032616667,0.653833333,0.007910028,0.115758333,0.34,124.2896667
OTHER,Amanda Petrusich,7.3,2003.0,Merge,Rock,0.5488333329999999,0.5670000000000001,6.5,-6.603333332999999,0.045733333,0.414066667,0.019349633,0.216966667,0.295683333,101.1833333
OTHER,Jay Balfour,6.4,2018.0,OTHER,Rap,0.639823529,0.5665294120000001,5.058823529,-7.870941176,0.175317647,0.258612706,2.7399999999999995e-05,0.272847059,0.361352941,130.0193529
OTHER,Paul A. Thompson,7.6,2019.0,Cash Money,Pop/R&B,0.747416667,0.7556666670000001,5.5,-4.638166667,0.19035,0.108775833,7.31e-06,0.151216667,0.5106666670000001,127.2386667
OTHER,Ian Cohen,8.4,2010.0,Fat Possum,Rock,0.372166667,0.8495,6.666666667,-3.981083333,0.087458333,0.0036185,0.093719051,0.224333333,0.338583333,142.09691669999998
OTHER,Grayson Haver Currin,7.9,2018.0,Temporary Residence,Experimental,0.325818182,0.855454545,4.6363636360000005,-6.196090909,0.091590909,0.077813355,0.103394455,0.2096,0.297272727,119.9537273
OTHER,Ian Cohen,7.3,2010.0,OTHER,Pop/R&B,0.333578947,0.3935315789999999,3.842105263,-14.15178947,0.072863158,0.860789474,0.7542387890000001,0.146484211,0.2181,121.5695789
OTHER,David Raposa,6.7,2007.0,Drag City,,0.4895,0.7655,3.0,-9.1275,0.06675,0.22024,0.6925,0.2815,0.1202,102.4835
OTHER,OTHER,8.3,2003.0,OTHER,Electronic,0.402166667,0.378833333,3.5,-20.94633333,0.12715,0.554583333,0.7516666670000001,0.152766667,0.284383333,128.97866670000002
OTHER,Andrew Gaerig,7.3,2016.0,Luaka Bop,Electronic,0.5870000000000001,0.35,4.5,-18.1765,0.03145,0.5099,0.8325,0.11735,0.06165,112.975
OTHER,Stephen M. Deusner,5.7,2006.0,Kill Rock Stars,Rock,0.47105,0.6021,6.1,-8.5944,0.034405,0.2280545,0.032671793,0.13043,0.5657,129.1337
OTHER,Julianne Escobedo Shepherd,5.0,2003.0,Jagjaguwar,Rock,0.558684211,0.253152632,4.526315789,-14.70973684,0.045631579,0.6939684209999999,0.099430837,0.168242105,0.348915789,114.7687895
OTHER,Jason Crock,5.3,2005.0,Merge,Rock,0.4087272729999999,0.7569090909999999,6.454545455,-7.900090908999999,0.040418182,0.050322635,0.02500635,0.126336364,0.475454545,129.4791818
OTHER,Eric Harvey,5.5,2009.0,Polyvinyl,Experimental,0.266,0.00118,0.0,-26.652,0.0507,0.979,0.948,0.106,0.461,72.46600000000001
